votation,date,positionnement_politique_oui,district,Communes,code_ofs,Electeurs_inscrits,Bulletins_rentres,Blancs,Nuls,Valables,OUI,OUI_perc,NON,NON_perc,particip_perc
droits_pol_etrangers,28.09.25,gauche,Lavaux - Oron,Jorat-Mézières,5806,2125,1065,48,0,1065,406,38.12206572769953,611,57.370892018779344,50.117647058823536
droits_pol_etrangers,28.09.25,gauche,Lavaux - Oron,Lutry,5606,6474,3512,111,2,3510,1388,39.54415954415955,2011,57.2934472934473,54.24776027185666
droits_pol_etrangers,28.09.25,gauche,Lavaux - Oron,Maracon,5790,384,230,8,0,230,101,43.913043478260875,121,52.60869565217391,59.895833333333336
droits_pol_etrangers,28.09.25,gauche,Lavaux - Oron,Montpreveyres,5792,417,206,4,0,206,82,39.80582524271845,120,58.252427184466015,49.40047961630695
droits_pol_etrangers,28.09.25,gauche,Lavaux - Oron,Oron,5805,3800,1797,73,0,1797,710,39.510294936004456,1014,56.42737896494157,47.28947368421053
droits_pol_etrangers,28.09.25,gauche,Lavaux - Oron,Paudex,5588,812,382,8,0,382,147,38.481675392670155,227,59.424083769633505,47.04433497536946
droits_pol_etrangers,28.09.25,gauche,Lavaux - Oron,Puidoux,5607,1656,788,26,0,788,309,39.213197969543145,453,57.48730964467005,47.58454106280193
droits_pol_etrangers,28.09.25,gauche,Lavaux - Oron,Pully,5590,10857,5690,198,7,5683,2422,42.618335386239664,3063,53.897589301425306,52.40858432347794
droits_pol_etrangers,28.09.25,gauche,Lavaux - Oron,Rivaz,5609,243,141,1,0,141,60,42.5531914893617,80,56.73758865248227,58.0246913580247
droits_pol_etrangers,28.09.25,gauche,Lavaux - Oron,Saint-Saphorin (Lavaux),5610,264,144,3,0,144,69,47.91666666666667,72,50,54.54545454545454
droits_pol_etrangers,28.09.25,gauche,Lavaux - Oron,Savigny,5611,2224,1228,40,3,1225,489,39.91836734693878,696,56.81632653061225,55.2158273381295
droits_pol_etrangers,28.09.25,gauche,Lavaux - Oron,Servion,5799,1438,768,39,0,768,321,41.796875,408,53.125,53.40751043115438
droits_pol_etrangers,28.09.25,gauche,Morges,Aclens,5621,359,180,5,0,180,72,40,103,57.22222222222222,50.13927576601671
droits_pol_etrangers,28.09.25,gauche,Morges,Allaman,5851,255,124,1,0,124,54,43.54838709677419,69,55.64516129032258,48.627450980392155
droits_pol_etrangers,28.09.25,gauche,Morges,Aubonne,5422,2131,1102,40,0,1102,461,41.833030852994554,601,54.53720508166969,51.712810886907555
droits_pol_etrangers,28.09.25,gauche,Morges,Ballens,5423,374,217,7,0,217,78,35.944700460829495,132,60.82949308755761,58.02139037433155
droits_pol_etrangers,28.09.25,gauche,Morges,Berolle,5424,201,107,7,0,107,45,42.05607476635514,55,51.4018691588785,53.233830845771145
droits_pol_etrangers,28.09.25,gauche,Morges,Bière,5425,907,429,12,9,420,115,27.380952380952383,293,69.76190476190476,47.298787210584344
droits_pol_etrangers,28.09.25,gauche,Morges,Bougy-Villars,5426,308,145,2,0,145,45,31.03448275862069,98,67.58620689655173,47.07792207792208
droits_pol_etrangers,28.09.25,gauche,Morges,Bremblens,5622,407,227,7,0,227,83,36.56387665198238,137,60.352422907488986,55.77395577395578
droits_pol_etrangers,28.09.25,gauche,Morges,Buchillon,5623,427,252,9,0,252,94,37.301587301587304,149,59.12698412698413,59.01639344262295
droits_pol_etrangers,28.09.25,gauche,Morges,Chavannes-le-Veyron,5475,108,70,3,0,70,30,42.857142857142854,37,52.85714285714286,64.81481481481481
droits_pol_etrangers,28.09.25,gauche,Morges,Chevilly,5476,227,122,4,0,122,48,39.34426229508197,70,57.377049180327866,53.74449339207048
droits_pol_etrangers,28.09.25,gauche,Morges,Chigny,5628,249,133,5,0,133,62,46.616541353383454,66,49.62406015037594,53.41365461847389
droits_pol_etrangers,28.09.25,gauche,Morges,Clarmont,5629,140,60,0,0,60,28,46.666666666666664,32,53.333333333333336,42.857142857142854
droits_pol_etrangers,28.09.25,gauche,Morges,Cossonay,5477,2935,1449,60,0,1449,623,42.99516908212561,766,52.864044168392,49.36967632027257
droits_pol_etrangers,28.09.25,gauche,Morges,Cuarnens,5479,360,190,3,3,187,81,43.31550802139038,103,55.080213903743314,52.77777777777778
droits_pol_etrangers,28.09.25,gauche,Morges,Denens,5631,493,282,5,0,282,129,45.744680851063826,148,52.4822695035461,57.200811359026375
droits_pol_etrangers,28.09.25,gauche,Morges,Denges,5632,990,495,11,0,495,238,48.08080808080808,246,49.696969696969695,50
droits_pol_etrangers,28.09.25,gauche,Morges,Dizy,5481,165,90,2,0,90,48,53.333333333333336,40,44.44444444444444,54.54545454545454
droits_pol_etrangers,28.09.25,gauche,Morges,Echandens,5633,1694,849,22,1,848,307,36.20283018867924,519,61.20283018867924,50.11806375442739
droits_pol_etrangers,28.09.25,gauche,Morges,Echichens,5634,2018,1106,28,2,1104,476,43.11594202898551,600,54.347826086956516,54.80673934588701
droits_pol_etrangers,28.09.25,gauche,Morges,Eclépens,5482,708,412,9,1,411,167,40.632603406326034,235,57.17761557177615,58.19209039548022
droits_pol_etrangers,28.09.25,gauche,Morges,Etoy,5636,1687,892,38,0,892,378,42.37668161434978,476,53.36322869955157,52.87492590397155
droits_pol_etrangers,28.09.25,gauche,Morges,Ferreyres,5483,222,131,4,0,131,63,48.091603053435115,64,48.854961832061065,59.009009009009006
droits_pol_etrangers,28.09.25,gauche,Morges,Féchy,5427,496,272,4,0,272,102,37.5,166,61.029411764705884,54.83870967741935
droits_pol_etrangers,28.09.25,gauche,Morges,Gimel,5428,1361,714,38,0,714,260,36.41456582633053,416,58.26330532212886,52.461425422483465
droits_pol_etrangers,28.09.25,gauche,Morges,Gollion,5484,697,360,13,1,359,142,39.55431754874652,204,56.824512534818936,51.64992826398852
droits_pol_etrangers,28.09.25,gauche,Morges,Grancy,5485,332,183,7,0,183,66,36.0655737704918,110,60.10928961748634,55.12048192771084
droits_pol_etrangers,28.09.25,gauche,Morges,Hautemorges,5656,2841,1463,59,0,1463,557,38.07245386192755,847,57.89473684210527,51.49595212953185
droits_pol_etrangers,28.09.25,gauche,Morges,L'Isle,5486,755,362,4,0,362,144,39.77900552486188,214,59.11602209944752,47.94701986754967
droits_pol_etrangers,28.09.25,gauche,Morges,La Chaux (Cossonay),5474,288,137,6,0,137,55,40.14598540145985,76,55.47445255474452,47.56944444444444
droits_pol_etrangers,28.09.25,gauche,Morges,La Sarraz,5498,1460,656,27,0,656,299,45.579268292682926,330,50.30487804878049,44.93150684931507
droits_pol_etrangers,28.09.25,gauche,Morges,Lavigny,5637,593,324,5,0,324,147,45.370370370370374,172,53.086419753086425,54.63743676222597
droits_pol_etrangers,28.09.25,gauche,Morges,Lonay,5638,1770,865,22,13,852,329,38.61502347417841,501,58.80281690140845,48.87005649717514
droits_pol_etrangers,28.09.25,gauche,Morges,Lully VD,5639,543,324,7,0,324,161,49.691358024691354,156,48.148148148148145,59.66850828729282
droits_pol_etrangers,28.09.25,gauche,Morges,Lussy-sur-Morges,5640,451,256,7,0,256,127,49.609375,122,47.65625,56.76274944567628
droits_pol_etrangers,28.09.25,gauche,Morges,Mauraz,5488,40,21,1,0,21,11,52.38095238095239,9,42.857142857142854,52.5
droits_pol_etrangers,28.09.25,gauche,Morges,Moiry VD,5490,218,125,3,0,125,64,51.2,58,46.400000000000006,57.3394495412844
droits_pol_etrangers,28.09.25,gauche,Morges,Mollens VD,5431,220,109,1,1,108,43,39.81481481481482,64,59.25925925925925,49.54545454545455
droits_pol_etrangers,28.09.25,gauche,Morges,Mont-la-Ville,5491,337,184,4,0,184,72,39.130434782608695,108,58.69565217391305,54.59940652818991
droits_pol_etrangers,28.09.25,gauche,Morges,Montricher,5492,655,359,11,1,358,120,33.5195530726257,227,63.40782122905028,54.80916030534351
droits_pol_etrangers,28.09.25,gauche,Morges,Morges,5642,9149,4318,160,19,4299,1996,46.429402186555016,2143,49.84880204698767,47.196414908733196
droits_pol_etrangers,28.09.25,gauche,Morges,Orny,5493,326,162,6,0,162,79,48.76543209876543,77,47.53086419753087,49.693251533742334
droits_pol_etrangers,28.09.25,gauche,Morges,Pompaples,5497,513,253,13,0,253,82,32.41106719367589,158,62.450592885375485,49.317738791423
droits_pol_etrangers,28.09.25,gauche,Morges,Préverenges,5643,2936,1411,67,2,1409,600,42.583392476933994,742,52.66146202980837,48.05858310626703
droits_pol_etrangers,28.09.25,gauche,Morges,Romanel-sur-Morges,5645,327,182,5,0,182,51,28.021978021978022,126,69.23076923076923,55.65749235474006
droits_pol_etrangers,28.09.25,gauche,Morges,Saint-Livres,5435,476,255,7,1,254,90,35.43307086614173,157,61.811023622047244,53.57142857142857
droits_pol_etrangers,28.09.25,gauche,Morges,Saint-Oyens,5436,295,223,4,6,217,91,41.935483870967744,122,56.22119815668203,75.59322033898304
droits_pol_etrangers,28.09.25,gauche,Morges,Saint-Prex,5646,3011,1551,83,1,1550,628,40.516129032258064,839,54.12903225806451,51.51112587180339
droits_pol_etrangers,28.09.25,gauche,Morges,Saubraz,5437,255,136,4,0,136,54,39.705882352941174,78,57.35294117647059,53.333333333333336
droits_pol_etrangers,28.09.25,gauche,Morges,Senarclens,5499,309,152,7,1,151,38,25.165562913907287,106,70.19867549668875,49.19093851132686
droits_pol_etrangers,28.09.25,gauche,Morges,Tolochenaz,5649,1075,549,27,0,549,231,42.07650273224044,291,53.00546448087432,51.06976744186047
droits_pol_etrangers,28.09.25,gauche,Morges,Vaux-sur-Morges,5650,129,74,1,0,74,42,56.75675675675676,31,41.891891891891895,57.36434108527132
droits_pol_etrangers,28.09.25,gauche,Morges,Villars-sous-Yens,5652,383,209,3,0,209,78,37.32057416267943,128,61.24401913875598,54.56919060052219
droits_pol_etrangers,28.09.25,gauche,Morges,Vufflens-le-Château,5653,570,395,9,8,387,142,36.69250645994832,236,60.98191214470285,69.2982456140351
droits_pol_etrangers,28.09.25,gauche,Morges,Vullierens,5654,362,209,10,0,209,78,37.32057416267943,121,57.89473684210527,57.73480662983425
droits_pol_etrangers,28.09.25,gauche,Morges,Yens,5655,902,474,14,4,470,172,36.59574468085106,284,60.42553191489362,52.54988913525499
droits_pol_etrangers,28.09.25,gauche,Nyon,Arnex-sur-Nyon,5701,179,81,2,0,81,36,44.44444444444444,43,53.086419753086425,45.2513966480447
droits_pol_etrangers,28.09.25,gauche,Nyon,Arzier - Le Muids,5702,1702,1019,52,0,1019,371,36.40824337585868,596,58.48871442590775,59.870740305522915
droits_pol_etrangers,28.09.25,gauche,Nyon,Bassins,5703,881,496,25,0,496,209,42.13709677419355,262,52.82258064516129,56.29965947786606
droits_pol_etrangers,28.09.25,gauche,Nyon,Begnins,5704,1214,585,27,0,585,230,39.31623931623932,328,56.06837606837607,48.18780889621087
droits_pol_etrangers,28.09.25,gauche,Nyon,Bogis-Bossey,5705,491,249,4,0,249,105,42.168674698795186,140,56.22489959839358,50.71283095723014
droits_pol_etrangers,28.09.25,gauche,Nyon,Borex,5706,675,358,5,0,358,154,43.01675977653631,199,55.58659217877096,53.03703703703704
droits_pol_etrangers,28.09.25,gauche,Nyon,Bursinel,5852,313,156,2,2,154,48,31.16883116883117,104,67.53246753246754,49.84025559105431
droits_pol_etrangers,28.09.25,gauche,Nyon,Bursins,5853,478,243,3,3,240,102,42.5,135,56.25,50.836820083682014
droits_pol_etrangers,28.09.25,gauche,Nyon,Burtigny,5854,249,135,5,5,130,65,50,60,46.15384615384615,54.21686746987952
droits_pol_etrangers,28.09.25,gauche,Nyon,Chavannes-de-Bogis,5707,662,329,6,0,329,112,34.04255319148936,211,64.13373860182371,49.69788519637463
droits_pol_etrangers,28.09.25,gauche,Nyon,Chavannes-des-Bois,5708,478,264,10,0,264,95,35.984848484848484,159,60.22727272727273,55.23012552301255
droits_pol_etrangers,28.09.25,gauche,Nyon,Chéserex,5709,766,389,15,2,387,151,39.01808785529715,221,57.105943152454785,50.78328981723238
droits_pol_etrangers,28.09.25,gauche,Nyon,Coinsins,5710,329,163,6,0,163,47,28.834355828220858,110,67.48466257668711,49.544072948328264
droits_pol_etrangers,28.09.25,gauche,Nyon,Commugny,5711,1466,756,30,0,756,275,36.37566137566138,451,59.65608465608465,51.56889495225102
droits_pol_etrangers,28.09.25,gauche,Nyon,Coppet,5712,1633,883,43,0,883,314,35.56058890147225,526,59.56964892412231,54.07225964482547
droits_pol_etrangers,28.09.25,gauche,Nyon,Crans,5713,1367,743,10,0,743,265,35.66621803499327,468,62.98788694481831,54.352596927578645
droits_pol_etrangers,28.09.25,gauche,Nyon,Crassier,5714,727,383,9,0,383,158,41.253263707571804,216,56.39686684073107,52.68225584594223
droits_pol_etrangers,28.09.25,gauche,Nyon,Duillier,5715,658,373,14,0,373,160,42.89544235924933,199,53.35120643431635,56.6869300911854
droits_pol_etrangers,28.09.25,gauche,Nyon,Dully,5855,364,183,5,0,183,59,32.240437158469945,119,65.02732240437157,50.27472527472527
droits_pol_etrangers,28.09.25,gauche,Nyon,Essertines-sur-Rolle,5856,445,236,5,14,222,84,37.83783783783784,133,59.909909909909906,53.033707865168545
droits_pol_etrangers,28.09.25,gauche,Nyon,Eysins,5716,961,520,25,0,520,210,40.38461538461539,285,54.807692307692314,54.11030176899063
droits_pol_etrangers,28.09.25,gauche,Nyon,Founex,5717,1759,969,41,0,969,365,37.66769865841073,563,58.10113519091848,55.08811824900511
droits_pol_etrangers,28.09.25,gauche,Nyon,Genolier,5718,1178,661,13,0,661,251,37.97276853252647,397,60.06051437216339,56.112054329371816
droits_pol_etrangers,28.09.25,gauche,Nyon,Gilly,5857,829,457,10,31,426,150,35.2112676056338,266,62.441314553990615,55.12665862484921
droits_pol_etrangers,28.09.25,gauche,Nyon,Gingins,5719,781,434,7,0,434,153,35.25345622119816,274,63.133640552995395,55.56978233034571
droits_pol_etrangers,28.09.25,gauche,Nyon,Givrins,5720,686,381,5,0,381,157,41.20734908136483,219,57.48031496062992,55.539358600583085
droits_pol_etrangers,28.09.25,gauche,Nyon,Gland,5721,7254,3333,175,1,3332,1290,38.71548619447779,1867,56.032412965186076,45.94706368899917
droits_pol_etrangers,28.09.25,gauche,Nyon,Grens,5722,259,137,0,2,135,65,48.148148148148145,70,51.85185185185185,52.8957528957529
droits_pol_etrangers,28.09.25,gauche,Nyon,La Rippe,5726,734,382,9,0,382,144,37.696335078534034,229,59.947643979057595,52.043596730245234
droits_pol_etrangers,28.09.25,gauche,Nyon,Le Vaud,5731,903,507,26,1,506,201,39.723320158102766,279,55.13833992094862,56.14617940199336
droits_pol_etrangers,28.09.25,gauche,Nyon,Longirod,5429,358,179,7,0,179,84,46.927374301675975,88,49.162011173184354,50
droits_pol_etrangers,28.09.25,gauche,Nyon,Luins,5858,343,179,7,0,179,67,37.43016759776536,105,58.659217877094974,52.1865889212828
droits_pol_etrangers,28.09.25,gauche,Nyon,Marchissy,5430,335,176,6,2,174,75,43.103448275862064,93,53.44827586206896,52.537313432835816
droits_pol_etrangers,28.09.25,gauche,Nyon,Mies,5723,1074,543,38,1,542,170,31.365313653136536,334,61.62361623616236,50.5586592178771
droits_pol_etrangers,28.09.25,gauche,Nyon,Mont-sur-Rolle,5859,1593,773,20,0,773,290,37.51617076326003,463,59.89650711513583,48.5247959824231
droits_pol_etrangers,28.09.25,gauche,Nyon,Nyon,5724,11378,4922,192,7,4915,2328,47.36520854526958,2395,48.728382502543234,43.25892072420461
droits_pol_etrangers,28.09.25,gauche,Nyon,Perroy,5860,911,463,5,0,463,153,33.04535637149028,305,65.87473002159827,50.82327113062569
droits_pol_etrangers,28.09.25,gauche,Nyon,Prangins,5725,2410,1363,52,1,1362,587,43.098384728340676,723,53.08370044052864,56.55601659751037
droits_pol_etrangers,28.09.25,gauche,Nyon,Rolle,5861,3244,1490,56,1,1489,611,41.034251175285426,822,55.20483546004029,45.93094944512947
droits_pol_etrangers,28.09.25,gauche,Nyon,Saint-Cergue,5727,1646,721,2,12,709,262,36.95345557122708,445,62.76445698166432,43.80315917375456
droits_pol_etrangers,28.09.25,gauche,Nyon,Saint-George,5434,665,346,7,0,346,130,37.57225433526011,209,60.40462427745664,52.03007518796993
droits_pol_etrangers,28.09.25,gauche,Nyon,Signy-Avenex,5728,368,176,2,4,172,62,36.04651162790697,108,62.7906976744186,47.82608695652174
droits_pol_etrangers,28.09.25,gauche,Nyon,Tannay,5729,927,497,3,3,494,177,35.82995951417004,314,63.56275303643725,53.61380798274003
droits_pol_etrangers,28.09.25,gauche,Nyon,Tartegnin,5862,139,63,0,0,63,19,30.158730158730158,44,69.84126984126983,45.32374100719424
droits_pol_etrangers,28.09.25,gauche,Nyon,Trélex,5730,911,563,31,0,563,210,37.300177619893425,322,57.19360568383659,61.80021953896817
droits_pol_etrangers,28.09.25,gauche,Nyon,Vich,5732,658,359,21,0,359,149,41.504178272980504,189,52.64623955431755,54.559270516717326
droits_pol_etrangers,28.09.25,gauche,Nyon,Vinzel,5863,240,134,8,0,134,52,38.80597014925373,74,55.223880597014926,55.833333333333336
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Bussigny,5624,5625,2430,96,3,2427,1031,42.48042851256695,1300,53.56407086938607,43.2
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Chavannes-près-Renens,5627,3610,1108,50,1,1107,517,46.70280036133695,540,48.78048780487805,30.692520775623265
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Crissier,5583,4807,1842,78,1,1841,795,43.18305268875611,968,52.58011950027159,38.31911795298523
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Ecublens VD,5635,5699,2327,96,2,2325,1002,43.096774193548384,1227,52.774193548387096,40.831724864011235
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Prilly,5589,5942,2422,91,4,2418,1154,47.72539288668321,1173,48.51116625310174,40.760686637495795
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Renens VD,5591,8709,3023,108,3,3020,1500,49.668874172185426,1412,46.75496688741722,34.71121827994029
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Saint-Sulpice,5648,2260,1307,41,0,1307,498,38.10252486610558,768,58.760520275439944,57.83185840707965
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Villars-Sainte-Croix,5651,564,275,10,0,275,93,33.81818181818182,172,62.54545454545455,48.758865248226954
droits_pol_etrangers,28.09.25,gauche,Vevey,Blonay - Saint-Légier,5892,7736,4221,191,2,4219,1617,38.326617681915145,2411,57.14624318558901,54.56308169596691
droits_pol_etrangers,28.09.25,gauche,Vevey,Chardonne,5882,2129,1099,30,0,1099,440,40.03639672429482,629,57.233848953594176,51.62047909816816
droits_pol_etrangers,28.09.25,gauche,Pays-d'Enhaut,Château-d'Oex,5841,2054,881,45,0,881,260,29.511918274687854,576,65.38024971623156,42.8919182083739
droits_pol_etrangers,28.09.25,gauche,Vevey,Corseaux,5883,1459,823,34,0,823,328,39.85419198055893,461,56.014580801944106,56.40849897189856
droits_pol_etrangers,28.09.25,gauche,Vevey,Corsier-sur-Vevey,5884,1928,895,31,1,894,377,42.17002237136465,486,54.36241610738255,46.421161825726145
droits_pol_etrangers,28.09.25,gauche,Vevey,Jongny,5885,1116,569,13,0,569,223,39.19156414762742,333,58.523725834797894,50.98566308243727
droits_pol_etrangers,28.09.25,gauche,Vevey,La Tour-de-Peilz,5889,7406,3664,121,0,3664,1635,44.62336244541485,1908,52.07423580786026,49.47339994598974
droits_pol_etrangers,28.09.25,gauche,Vevey,Montreux,5886,12369,5247,220,2,5245,2096,39.96186844613918,2929,55.84366062917064,42.42056754790201
droits_pol_etrangers,28.09.25,gauche,Pays-d'Enhaut,Rossinière,5842,338,132,1,0,132,43,32.57575757575758,88,66.66666666666666,39.053254437869825
droits_pol_etrangers,28.09.25,gauche,Pays-d'Enhaut,Rougemont,5843,447,166,3,0,166,51,30.72289156626506,112,67.46987951807229,37.13646532438479
droits_pol_etrangers,28.09.25,gauche,Vevey,Vevey,5890,9955,3917,122,4,3913,2099,53.64170713007922,1692,43.24048044978277,39.347061778001006
droits_pol_etrangers,28.09.25,gauche,Vevey,Veytaux,5891,510,210,7,0,210,88,41.904761904761905,115,54.761904761904766,41.17647058823529
init_avenir,30.11.25,gauche,Aigle,Aigle,5401,5439,2490,91,1,2398,611,25.47956630525438,1787,74.52043369474562,45.780474351902924
init_avenir,30.11.25,gauche,Aigle,Bex,5402,4628,1704,27,2,1675,526,31.402985074626866,1149,68.59701492537313,36.81936041486603
init_avenir,30.11.25,gauche,Aigle,Chessel,5403,309,150,2,0,148,32,21.62162162162162,116,78.37837837837837,48.54368932038835
init_avenir,30.11.25,gauche,Aigle,Corbeyrier,5404,348,167,2,0,165,43,26.060606060606062,122,73.93939393939394,47.98850574712644
init_avenir,30.11.25,gauche,Aigle,Gryon,5405,887,406,9,0,397,91,22.921914357682617,306,77.07808564231739,45.77226606538895
init_avenir,30.11.25,gauche,Aigle,Lavey-Morcles,5406,632,243,3,1,239,52,21.75732217573222,187,78.24267782426779,38.449367088607595
init_avenir,30.11.25,gauche,Aigle,Leysin,5407,1513,606,13,0,593,176,29.679595278246207,417,70.32040472175379,40.05287508261732
init_avenir,30.11.25,gauche,Aigle,Noville,5408,722,287,2,0,285,53,18.596491228070175,232,81.40350877192982,39.75069252077562
init_avenir,30.11.25,gauche,Aigle,Ollon VD,5409,4351,2105,41,2,2062,493,23.90882638215325,1569,76.09117361784675,48.37968283153298
init_avenir,30.11.25,gauche,Aigle,Ormont-Dessous,5410,824,335,4,3,328,83,25.304878048780488,245,74.6951219512195,40.65533980582524
init_avenir,30.11.25,gauche,Aigle,Ormont-Dessus,5411,916,421,7,0,414,72,17.391304347826086,342,82.6086956521739,45.96069868995633
init_avenir,30.11.25,gauche,Aigle,Rennaz,5412,505,178,1,0,177,49,27.683615819209038,128,72.31638418079096,35.24752475247524
init_avenir,30.11.25,gauche,Aigle,Roche VD,5413,986,319,3,3,313,54,17.252396166134183,259,82.74760383386581,32.35294117647059
init_avenir,30.11.25,gauche,Aigle,Villeneuve VD,5414,2786,1010,22,0,988,293,29.655870445344128,695,70.34412955465586,36.252692031586506
init_avenir,30.11.25,gauche,Aigle,Yvorne,5415,695,311,2,0,309,66,21.35922330097087,243,78.64077669902912,44.74820143884892
init_avenir,30.11.25,gauche,Broye - Vully,Avenches,5451,2297,798,6,0,792,194,24.494949494949495,598,75.5050505050505,34.7409664780148
init_avenir,30.11.25,gauche,Broye - Vully,Bussy-sur-Moudon,5663,178,87,1,0,86,9,10.465116279069768,77,89.53488372093024,48.87640449438202
init_avenir,30.11.25,gauche,Broye - Vully,Champtauroz,5812,122,50,3,0,47,16,34.04255319148936,31,65.95744680851064,40.98360655737705
init_avenir,30.11.25,gauche,Broye - Vully,Chavannes-sur-Moudon,5665,175,80,2,0,78,10,12.82051282051282,68,87.17948717948718,45.714285714285715
init_avenir,30.11.25,gauche,Broye - Vully,Chevroux,5813,347,155,2,0,153,42,27.450980392156865,111,72.54901960784314,44.668587896253605
init_avenir,30.11.25,gauche,Broye - Vully,Corcelles-le-Jorat,5785,322,154,1,0,153,32,20.915032679738562,121,79.08496732026144,47.82608695652174
init_avenir,30.11.25,gauche,Broye - Vully,Corcelles-près-Payerne,5816,1582,648,17,0,631,115,18.225039619651348,516,81.77496038034865,40.960809102402024
init_avenir,30.11.25,gauche,Broye - Vully,Cudrefin,5456,1277,516,7,0,509,115,22.593320235756384,394,77.40667976424362,40.40720438527799
init_avenir,30.11.25,gauche,Broye - Vully,Curtilles,5669,211,102,5,0,97,30,30.927835051546392,67,69.0721649484536,48.34123222748815
init_avenir,30.11.25,gauche,Broye - Vully,Dompierre VD,5671,159,83,3,0,80,16,20,64,80,52.20125786163522
init_avenir,30.11.25,gauche,Broye - Vully,Faoug,5458,571,220,1,0,219,51,23.28767123287671,168,76.71232876712328,38.528896672504374
init_avenir,30.11.25,gauche,Broye - Vully,Grandcour,5817,623,247,5,0,242,47,19.421487603305785,195,80.57851239669421,39.64686998394863
init_avenir,30.11.25,gauche,Broye - Vully,Henniez,5819,264,79,0,0,79,10,12.658227848101266,69,87.34177215189874,29.924242424242426
init_avenir,30.11.25,gauche,Broye - Vully,Hermenches,5673,252,124,1,0,123,11,8.94308943089431,112,91.05691056910568,49.2063492063492
init_avenir,30.11.25,gauche,Broye - Vully,Lovatens,5674,120,49,1,0,48,21,43.75,27,56.25,40.833333333333336
init_avenir,30.11.25,gauche,Broye - Vully,Lucens,5675,2215,804,26,2,776,220,28.350515463917525,556,71.64948453608247,36.2979683972912
init_avenir,30.11.25,gauche,Broye - Vully,Missy,5821,240,93,1,0,92,17,18.478260869565215,75,81.52173913043478,38.75
init_avenir,30.11.25,gauche,Broye - Vully,Moudon,5678,2765,826,14,1,811,231,28.48335388409371,580,71.5166461159063,29.873417721518987
init_avenir,30.11.25,gauche,Broye - Vully,Payerne,5822,4844,1672,25,1,1646,337,20.473876063183475,1309,79.52612393681653,34.516928158546655
init_avenir,30.11.25,gauche,Broye - Vully,Prévonloup,5683,170,69,0,0,69,11,15.942028985507244,58,84.05797101449275,40.588235294117645
init_avenir,30.11.25,gauche,Broye - Vully,Ropraz,5798,319,149,1,0,148,41,27.7027027027027,107,72.2972972972973,46.70846394984326
init_avenir,30.11.25,gauche,Broye - Vully,Rossenges,5684,56,26,0,0,26,1,3.8461538461538463,25,96.15384615384616,46.42857142857143
init_avenir,30.11.25,gauche,Broye - Vully,Syens,5688,89,36,0,0,36,3,8.333333333333332,33,91.66666666666666,40.44943820224719
init_avenir,30.11.25,gauche,Broye - Vully,Trey,5827,204,83,0,0,83,14,16.867469879518072,69,83.13253012048193,40.68627450980392
init_avenir,30.11.25,gauche,Broye - Vully,Treytorrens (Payerne),5828,82,45,0,0,45,5,11.11111111111111,40,88.88888888888889,54.87804878048781
init_avenir,30.11.25,gauche,Broye - Vully,Valbroye,5831,2020,1064,53,1,1010,203,20.0990099009901,807,79.9009900990099,52.67326732673268
init_avenir,30.11.25,gauche,Broye - Vully,Villars-le-Comte,5690,100,51,1,0,50,9,18,41,82,51
init_avenir,30.11.25,gauche,Broye - Vully,Villarzel,5830,321,136,1,0,135,32,23.703703703703706,103,76.29629629629629,42.36760124610592
init_avenir,30.11.25,gauche,Broye - Vully,Vucherens,5692,395,192,2,0,190,49,25.789473684210527,141,74.21052631578947,48.60759493670886
init_avenir,30.11.25,gauche,Broye - Vully,Vulliens,5803,420,214,4,0,210,35,16.666666666666664,175,83.33333333333334,50.95238095238095
init_avenir,30.11.25,gauche,Broye - Vully,Vully-les-Lacs,5464,2396,974,10,1,963,200,20.768431983385256,763,79.23156801661474,40.651085141903174
init_avenir,30.11.25,gauche,Gros-de-Vaud,Assens,5511,1147,534,6,0,528,89,16.856060606060606,439,83.14393939393939,46.556233653007844
init_avenir,30.11.25,gauche,Gros-de-Vaud,Bercher,5512,893,408,4,0,404,93,23.01980198019802,311,76.98019801980197,45.68868980963046
init_avenir,30.11.25,gauche,Gros-de-Vaud,Bettens,5471,410,186,4,0,182,36,19.78021978021978,146,80.21978021978022,45.36585365853659
init_avenir,30.11.25,gauche,Gros-de-Vaud,Bottens,5514,868,310,4,0,306,70,22.875816993464053,236,77.12418300653596,35.714285714285715
init_avenir,30.11.25,gauche,Gros-de-Vaud,Boulens,5661,267,125,3,0,122,32,26.229508196721312,90,73.77049180327869,46.81647940074906
init_avenir,30.11.25,gauche,Gros-de-Vaud,Bournens,5472,376,152,0,0,152,21,13.815789473684212,131,86.18421052631578,40.42553191489361
init_avenir,30.11.25,gauche,Gros-de-Vaud,Boussens,5473,654,343,4,0,339,87,25.663716814159294,252,74.33628318584071,52.44648318042814
